 Time,Vel,PitchCmd,Pitch,RateCmd,Rate,TorqueCmd
 00.03,-00.11, 00.14,-04.79,-00.22, 00.46
 00.04,-00.13, 00.13,-05.01,-00.45, 00.46
 00.04,-00.13, 00.13,-04.97,-00.56, 00.44
 00.04,-00.15, 00.13,-05.21,-00.90, 00.43
 00.04,-00.16, 00.12,-05.16,-00.56, 00.46
 00.04,-00.16, 00.11,-05.13,-00.56, 00.46
 00.04,-00.15, 00.11,-05.07,-00.45, 00.46
 00.04,-00.15, 00.11,-05.03,-00.22, 00.48
 00.04,-00.14, 00.10,-04.95,-00.11, 00.48
 00.03,-00.12, 00.10,-04.80,-00.34, 00.45
 00.04,-00.13, 00.10,-04.91,-00.11, 00.48
 00.03,-00.12, 00.10,-04.80,-00.34, 00.45
 00.04,-00.13, 00.09,-04.80,-00.22, 00.46
 00.04,-00.13, 00.09,-04.88,-00.56, 00.43
 00.04,-00.14, 00.08,-04.84,-00.90, 00.39
 00.04,-00.16, 00.07,-04.95,-00.78, 00.42
 00.04,-00.16, 00.05,-04.88,-00.90, 00.40
 00.04,-00.18, 00.04,-04.95,-01.01, 00.39
 00.04,-00.19, 00.03,-04.95,-01.23, 00.37
 00.04,-00.16, 00.02,-04.57,-00.78, 00.38
 00.04,-00.16, 00.01,-04.43,-00.45, 00.40
 00.04,-00.14, 00.00,-04.19, 00.56, 00.48
 00.03,-00.10, 00.01,-03.93, 01.01, 00.49
 00.03,-00.06, 00.01,-03.51, 01.68, 00.52
 00.02, 00.00, 00.05,-03.28, 02.35, 00.56
 00.02, 00.03, 00.07,-03.20, 02.57, 00.58
